Date,Day,Month,Time,Source Key,City,State,Temperature (?C),Humidity (%),Power Generated (kW),Equivalent Current (A),Consumption (kW),Energy Loss (%),Demand (kW),Revenue ($),Maintenance Cost ($),Profit ($),Panel Efficiency (%)
8,Saturday,1,7:00,2540,Kolkata,West Bengal,33.49,67.49,0,0,0,7.52,0,0,0,0,0
8,Saturday,1,8:00,2541,Kolkata,West Bengal,38.59,59.14,199.35,31.92,144.46,8.45,201.74,139.89,61.01,78.88,13.43
8,Saturday,1,9:00,2542,Kolkata,West Bengal,36.54,53.48,203.46,27.14,132.83,4.18,224.73,125.29,62.07,63.22,18.67
8,Saturday,1,10:00,2543,Kolkata,West Bengal,38.2,50.02,188.06,45.96,105.35,9.67,205.32,146.14,48.15,97.99,24.35
8,Saturday,1,11:00,2544,Kolkata,West Bengal,39.09,48.96,191.39,47.91,23.85,6.86,204.11,126.43,46.8,79.63,19.83
8,Saturday,1,12:00,2545,Kolkata,West Bengal,38.76,66.46,199.29,40.67,46.62,3.79,191.32,138.56,41.4,97.16,13.43
8,Saturday,1,13:00,2546,Kolkata,West Bengal,34.12,47.25,197.7,27.78,5.38,5.77,184.34,151.1,53.13,97.97,14.45
8,Saturday,1,14:00,2547,Kolkata,West Bengal,37.29,41.71,195.44,46.51,129.48,9.52,213.25,136.41,77.91,58.5,20.39
8,Saturday,1,15:00,2548,Kolkata,West Bengal,35.45,57.25,200.33,46.27,64.03,5.16,218.07,153.65,56.59,97.06,14.58
8,Saturday,1,16:00,2549,Kolkata,West Bengal,36.94,42.5,189.15,33.53,128.29,8.08,203.14,149.68,44.53,105.15,22.81
8,Saturday,1,17:00,2550,Kolkata,West Bengal,39.76,41.38,200.53,36.72,68.99,9.1,192.38,137.48,67.13,70.35,23.63
8,Saturday,1,18:00,2551,Kolkata,West Bengal,27.57,84.5,0,0,0,7.37,0,0,0,0,0
8,Saturday,1,19:00,2552,Kolkata,West Bengal,25.99,85.36,0,0,0,8.09,0,0,0,0,0
8,Saturday,1,20:00,2553,Kolkata,West Bengal,26.67,73.57,0,0,0,6.81,0,0,0,0,0
8,Saturday,1,21:00,2554,Kolkata,West Bengal,25.92,81.04,0,0,0,5.01,0,0,0,0,0
8,Saturday,1,22:00,2555,Kolkata,West Bengal,25.88,82.29,0,0,0,4.43,0,0,0,0,0
8,Saturday,1,23:00,2556,Kolkata,West Bengal,26.16,86.11,0,0,0,4.36,0,0,0,0,0
9,Sunday,1,0:00,2557,Kolkata,West Bengal,38.31,70.85,0,0,0,7.46,0,0,0,0,0
9,Sunday,1,1:00,2558,Kolkata,West Bengal,29.16,89.53,0,0,0,4.93,0,0,0,0,0
9,Sunday,1,2:00,2559,Kolkata,West Bengal,36.85,86.37,0,0,0,8.69,0,0,0,0,0
9,Sunday,1,3:00,2560,Kolkata,West Bengal,28.65,62.28,0,0,0,6.9,0,0,0,0,0
9,Sunday,1,4:00,2561,Kolkata,West Bengal,32.34,74.88,0,0,0,4.77,0,0,0,0,0
9,Sunday,1,5:00,2562,Kolkata,West Bengal,32.23,66.2,0,0,0,5.18,0,0,0,0,0
9,Sunday,1,6:00,2563,Kolkata,West Bengal,28.01,45.52,0,0,0,9.67,0,0,0,0,0
9,Sunday,1,7:00,2564,Kolkata,West Bengal,35.41,59.81,0,0,0,7.27,0,0,0,0,0
9,Sunday,1,8:00,2565,Kolkata,West Bengal,39.15,46.37,204.48,33.35,5.18,5.32,193.07,128.87,55.02,73.85,17.83
9,Sunday,1,9:00,2566,Kolkata,West Bengal,39.98,51.01,189.47,32.72,32.82,8.11,209.84,151.54,40.97,110.57,22.71
9,Sunday,1,10:00,2567,Kolkata,West Bengal,31.96,54.31,187.63,42.55,160.47,5.12,203.83,125.33,78.41,46.92,20.31
9,Sunday,1,11:00,2568,Kolkata,West Bengal,35.14,57.4,196.51,43.44,158.57,4.64,216.04,131.72,64.04,67.68,19.74
9,Sunday,1,12:00,2569,Kolkata,West Bengal,36.97,46.42,186.36,36.28,158.23,9.01,224.28,134.21,67.21,67,17.94
9,Sunday,1,13:00,2570,Kolkata,West Bengal,34.54,47.64,197.84,47.1,157.56,6.45,183.88,123.07,56.15,66.92,20.25
9,Sunday,1,14:00,2571,Kolkata,West Bengal,34.28,53.38,188.02,28.23,150.59,9.48,188.2,143.16,50.51,92.65,20.06
9,Sunday,1,15:00,2572,Kolkata,West Bengal,38.07,48.99,198.2,48.33,98.77,9.17,224.97,139.81,60.94,78.87,20.52
9,Sunday,1,16:00,2573,Kolkata,West Bengal,39.87,48.08,188.2,48.09,186.17,8.44,204.64,126.39,59.68,66.71,15.59
9,Sunday,1,17:00,2574,Kolkata,West Bengal,36.81,56.18,196.81,35.48,156.59,7.64,204.96,145.5,67.88,77.62,17.76
9,Sunday,1,18:00,2575,Kolkata,West Bengal,27.61,89.15,0,0,0,5.45,0,0,0,0,0
9,Sunday,1,19:00,2576,Kolkata,West Bengal,25.28,87.16,0,0,0,2.31,0,0,0,0,0
9,Sunday,1,20:00,2577,Kolkata,West Bengal,28.36,88.18,0,0,0,5.52,0,0,0,0,0
9,Sunday,1,21:00,2578,Kolkata,West Bengal,26.42,88.86,0,0,0,4.76,0,0,0,0,0
9,Sunday,1,22:00,2579,Kolkata,West Bengal,26.69,63.97,0,0,0,5.37,0,0,0,0,0
9,Sunday,1,23:00,2580,Kolkata,West Bengal,26.38,68.63,0,0,0,5.37,0,0,0,0,0
10,Monday,1,0:00,2581,Kolkata,West Bengal,34.36,66.78,0,0,0,5.87,0,0,0,0,0
10,Monday,1,1:00,2582,Kolkata,West Bengal,29.32,72.6,0,0,0,6.35,0,0,0,0,0
10,Monday,1,2:00,2583,Kolkata,West Bengal,34.18,70.85,0,0,0,8.5,0,0,0,0,0
10,Monday,1,3:00,2584,Kolkata,West Bengal,30.31,62.58,0,0,0,4.67,0,0,0,0,0
10,Monday,1,4:00,2585,Kolkata,West Bengal,26.59,85.98,0,0,0,6.93,0,0,0,0,0
10,Monday,1,5:00,2586,Kolkata,West Bengal,33.72,70.49,0,0,0,9.24,0,0,0,0,0
10,Monday,1,6:00,2587,Kolkata,West Bengal,29.11,65.41,0,0,0,3.08,0,0,0,0,0
10,Monday,1,7:00,2588,Kolkata,West Bengal,38.7,65.51,0,0,0,9.42,0,0,0,0,0
10,Monday,1,8:00,2589,Kolkata,West Bengal,29.78,54.63,202.82,28.57,117.36,5.72,193.13,132.19,70.38,61.81,18.84
10,Monday,1,9:00,2590,Kolkata,West Bengal,39.86,59.06,196.73,49.38,107.67,7.81,201.94,154.62,68.35,86.27,20.98
10,Monday,1,10:00,2591,Kolkata,West Bengal,33.19,47.15,189.67,38.41,121.07,8.96,207.94,142.22,45.14,97.08,19.45
10,Monday,1,11:00,2592,Kolkata,West Bengal,35.04,67.98,198.85,45.14,174.19,9.15,192.35,122.23,40.5,81.73,17.57
10,Monday,1,12:00,2593,Kolkata,West Bengal,39.81,55.12,193.62,46.88,106.14,3.48,213.37,149.53,57.7,91.83,18.13
10,Monday,1,13:00,2594,Kolkata,West Bengal,34.64,42.18,204.6,30.75,86.83,2.66,214.9,148.7,67.74,80.96,16.06
10,Monday,1,14:00,2595,Kolkata,West Bengal,37.3,50.35,194.52,26.65,73.25,4.16,206.7,143.63,68.28,75.35,24.61
10,Monday,1,15:00,2596,Kolkata,West Bengal,39.2,41.01,187.78,49.67,3.96,8.04,200.61,132.43,74.32,58.11,17.39
10,Monday,1,16:00,2597,Kolkata,West Bengal,39.38,55.9,195.21,22.53,32.53,3.34,198.39,127.75,64.62,63.13,18.58
10,Monday,1,17:00,2598,Kolkata,West Bengal,36.29,61.62,186.21,35.34,9.29,3.21,202.69,133.08,41.41,91.67,20.61
10,Monday,1,18:00,2599,Kolkata,West Bengal,26.91,83.64,0,0,0,9.17,0,0,0,0,0
10,Monday,1,19:00,2600,Kolkata,West Bengal,26.39,64.48,0,0,0,4.88,0,0,0,0,0
10,Monday,1,20:00,2601,Kolkata,West Bengal,28.33,85.59,0,0,0,2.16,0,0,0,0,0
10,Monday,1,21:00,2602,Kolkata,West Bengal,25.76,74.4,0,0,0,6.21,0,0,0,0,0
10,Monday,1,22:00,2603,Kolkata,West Bengal,26.35,70.52,0,0,0,2.59,0,0,0,0,0
10,Monday,1,23:00,2604,Kolkata,West Bengal,26.82,78.99,0,0,0,6.66,0,0,0,0,0
11,Tuesday,1,0:00,2605,Kolkata,West Bengal,25.18,65.94,0,0,0,9.13,0,0,0,0,0
11,Tuesday,1,1:00,2606,Kolkata,West Bengal,37.02,87.04,0,0,0,6.7,0,0,0,0,0
11,Tuesday,1,2:00,2607,Kolkata,West Bengal,36.32,86.47,0,0,0,2.23,0,0,0,0,0
11,Tuesday,1,3:00,2608,Kolkata,West Bengal,33.26,89.43,0,0,0,8,0,0,0,0,0
11,Tuesday,1,4:00,2609,Kolkata,West Bengal,33.82,66.53,0,0,0,2.04,0,0,0,0,0
11,Tuesday,1,5:00,2610,Kolkata,West Bengal,30.71,65.62,0,0,0,6.19,0,0,0,0,0
11,Tuesday,1,6:00,2611,Kolkata,West Bengal,33.51,60.69,0,0,0,8.38,0,0,0,0,0
11,Tuesday,1,7:00,2612,Kolkata,West Bengal,30.31,61.72,0,0,0,3.7,0,0,0,0,0
11,Tuesday,1,8:00,2613,Kolkata,West Bengal,39.92,67.73,193,35.83,89.1,6.32,223.77,141.67,67.64,74.03,19.16
11,Tuesday,1,9:00,2614,Kolkata,West Bengal,39.52,60.84,194.04,43.97,102.49,7.38,192.34,149.34,68.25,81.09,17.23
11,Tuesday,1,10:00,2615,Kolkata,West Bengal,36.49,61.55,199.79,36.69,31.41,4.31,183.1,136.24,69.72,66.52,21.2
11,Tuesday,1,11:00,2616,Kolkata,West Bengal,36.51,65.03,199.06,20.06,149.72,7.93,218.06,124.83,78.53,46.3,23.26
11,Tuesday,1,12:00,2617,Kolkata,West Bengal,35.56,56.48,186.12,49.01,61.39,4.87,212.04,126.87,50.75,76.12,17.84
11,Tuesday,1,13:00,2618,Kolkata,West Bengal,34.66,45.68,187.83,42.84,18.13,7.86,189.77,123.91,75.12,48.79,24.37
11,Tuesday,1,14:00,2619,Kolkata,West Bengal,39.05,47.36,201.88,35.46,58.44,2.39,197.35,141.73,65.94,75.79,17.99
11,Tuesday,1,15:00,2620,Kolkata,West Bengal,35.49,58.56,202.99,23.13,135.5,9.3,201.23,135.4,79.86,55.54,24.9
11,Tuesday,1,16:00,2621,Kolkata,West Bengal,37.89,67.25,203.53,42.95,87.8,5.57,195.11,153.75,76.87,76.88,13.97
11,Tuesday,1,17:00,2622,Kolkata,West Bengal,38.6,46.81,195.36,34.08,93.22,7.39,214.47,124.56,40.55,84.01,20.02
11,Tuesday,1,18:00,2623,Kolkata,West Bengal,28.63,62.06,0,0,0,6.22,0,0,0,0,0
11,Tuesday,1,19:00,2624,Kolkata,West Bengal,29.21,83.72,0,0,0,2.11,0,0,0,0,0
11,Tuesday,1,20:00,2625,Kolkata,West Bengal,25.02,75.74,0,0,0,6.59,0,0,0,0,0
11,Tuesday,1,21:00,2626,Kolkata,West Bengal,27.8,68.49,0,0,0,6.37,0,0,0,0,0
11,Tuesday,1,22:00,2627,Kolkata,West Bengal,26.86,86.37,0,0,0,3.83,0,0,0,0,0
11,Tuesday,1,23:00,2628,Kolkata,West Bengal,25.99,83.8,0,0,0,7.49,0,0,0,0,0
12,Wednesday,1,0:00,2629,Kolkata,West Bengal,31.95,80.84,0,0,0,2.98,0,0,0,0,0
12,Wednesday,1,1:00,2630,Kolkata,West Bengal,38.39,70.87,0,0,0,9.72,0,0,0,0,0
12,Wednesday,1,2:00,2631,Kolkata,West Bengal,27.61,87.21,0,0,0,4.25,0,0,0,0,0
12,Wednesday,1,3:00,2632,Kolkata,West Bengal,31.35,80.09,0,0,0,7.84,0,0,0,0,0
12,Wednesday,1,4:00,2633,Kolkata,West Bengal,34.96,60.25,0,0,0,6.69,0,0,0,0,0
12,Wednesday,1,5:00,2634,Kolkata,West Bengal,27.97,61.87,0,0,0,6.9,0,0,0,0,0
12,Wednesday,1,6:00,2635,Kolkata,West Bengal,34.52,42.78,0,0,0,2.22,0,0,0,0,0
12,Wednesday,1,7:00,2636,Kolkata,West Bengal,30.55,41.25,0,0,0,9.95,0,0,0,0,0
12,Wednesday,1,8:00,2637,Kolkata,West Bengal,39.85,68.24,198.44,28.04,122.13,8.38,218.83,144.04,50.78,93.26,24.53
12,Wednesday,1,9:00,2638,Kolkata,West Bengal,39.63,55.52,202.18,25.97,158.84,2.9,193.65,120.9,62.01,58.89,22.5
12,Wednesday,1,10:00,2639,Kolkata,West Bengal,32.43,40.67,185.63,38.39,39.82,2.2,184.98,138.18,48.48,89.7,19.38
12,Wednesday,1,11:00,2640,Kolkata,West Bengal,39.95,48.88,203.27,22.06,73.5,4.3,186.03,130.48,59.22,71.26,20.45
12,Wednesday,1,12:00,2641,Kolkata,West Bengal,33.19,58.62,193.03,36.75,30.21,9.93,194.26,140.04,58.43,81.61,20.95
12,Wednesday,1,13:00,2642,Kolkata,West Bengal,36.26,59.17,195.88,24.79,23.45,3.64,204.61,133.05,69.1,63.95,22.8
12,Wednesday,1,14:00,2643,Kolkata,West Bengal,37.58,56.01,200.9,39.57,131.91,4.5,222.16,144.81,47.32,97.49,13.62
12,Wednesday,1,15:00,2644,Kolkata,West Bengal,36.72,54.66,195.73,49.6,69.94,7.03,215.67,150.79,58.63,92.16,24.06
12,Wednesday,1,16:00,2645,Kolkata,West Bengal,39.42,60.9,189.03,21.83,78.47,8.81,186.4,125.35,60.62,64.73,18.76
12,Wednesday,1,17:00,2646,Kolkata,West Bengal,38.21,59.34,196.77,42.76,44.13,9.82,185.52,151.46,76.53,74.93,16.88
12,Wednesday,1,18:00,2647,Kolkata,West Bengal,27.47,80.88,0,0,0,3.07,0,0,0,0,0
12,Wednesday,1,19:00,2648,Kolkata,West Bengal,26.61,83.99,0,0,0,7.17,0,0,0,0,0
12,Wednesday,1,20:00,2649,Kolkata,West Bengal,26.24,67.65,0,0,0,2.85,0,0,0,0,0
12,Wednesday,1,21:00,2650,Kolkata,West Bengal,27.49,80.8,0,0,0,2.44,0,0,0,0,0
12,Wednesday,1,22:00,2651,Kolkata,West Bengal,25.44,77.24,0,0,0,2.44,0,0,0,0,0
12,Wednesday,1,23:00,2652,Kolkata,West Bengal,26.92,76.01,0,0,0,3.95,0,0,0,0,0
13,Thursday,1,0:00,2653,Kolkata,West Bengal,33.83,80.46,0,0,0,6.94,0,0,0,0,0
13,Thursday,1,1:00,2654,Kolkata,West Bengal,25.08,73.46,0,0,0,4.77,0,0,0,0,0
13,Thursday,1,2:00,2655,Kolkata,West Bengal,28.24,85.22,0,0,0,6.05,0,0,0,0,0
13,Thursday,1,3:00,2656,Kolkata,West Bengal,26.46,64.73,0,0,0,3.05,0,0,0,0,0
13,Thursday,1,4:00,2657,Kolkata,West Bengal,26.42,76.47,0,0,0,6.27,0,0,0,0,0
13,Thursday,1,5:00,2658,Kolkata,West Bengal,35.57,71.23,0,0,0,5.58,0,0,0,0,0
13,Thursday,1,6:00,2659,Kolkata,West Bengal,38.31,51.16,0,0,0,7.22,0,0,0,0,0
13,Thursday,1,7:00,2660,Kolkata,West Bengal,35.96,55.95,0,0,0,7.92,0,0,0,0,0
13,Thursday,1,8:00,2661,Kolkata,West Bengal,32.74,44.09,186.41,35.02,7.5,6.92,197.29,135.69,43.42,92.27,21.29
13,Thursday,1,9:00,2662,Kolkata,West Bengal,31.45,67.77,203.2,20.77,91.95,2.52,197.78,137.59,48.14,89.45,17.01
13,Thursday,1,10:00,2663,Kolkata,West Bengal,35.12,54.08,188.44,47.39,170,5.87,195.2,124.38,50.23,74.15,15.92
13,Thursday,1,11:00,2664,Kolkata,West Bengal,39.42,42.39,200.14,26.27,63.04,3.1,195.3,127.66,77.96,49.7,14.81
13,Thursday,1,12:00,2665,Kolkata,West Bengal,34.94,51.24,185.1,21.38,160.77,9.58,221.64,122.26,75.67,46.59,19.42
13,Thursday,1,13:00,2666,Kolkata,West Bengal,37.45,44.61,188.09,37.57,64.4,7.54,199.5,146.91,44.91,102,16.9
13,Thursday,1,14:00,2667,Kolkata,West Bengal,39.64,56.94,204.66,28.31,73.11,9.79,217.95,133.02,72,61.02,21.87
13,Thursday,1,15:00,2668,Kolkata,West Bengal,38.63,57.73,191.63,38.61,7.22,6.79,211.7,122.24,75.47,46.77,18.61
13,Thursday,1,16:00,2669,Kolkata,West Bengal,39.42,53.75,196.75,27.37,50.18,8.52,199.19,133.89,52.72,81.17,23.36
13,Thursday,1,17:00,2670,Kolkata,West Bengal,39.07,58.24,197.56,42.18,143.35,4.16,184.95,144.53,47.13,97.4,13.1
13,Thursday,1,18:00,2671,Kolkata,West Bengal,28.55,83.62,0,0,0,8.41,0,0,0,0,0
13,Thursday,1,19:00,2672,Kolkata,West Bengal,27.38,81.91,0,0,0,7.64,0,0,0,0,0
13,Thursday,1,20:00,2673,Kolkata,West Bengal,26.38,60.76,0,0,0,5.19,0,0,0,0,0
13,Thursday,1,21:00,2674,Kolkata,West Bengal,26.99,61.68,0,0,0,6.21,0,0,0,0,0
13,Thursday,1,22:00,2675,Kolkata,West Bengal,27.48,74.61,0,0,0,4.33,0,0,0,0,0
13,Thursday,1,23:00,2676,Kolkata,West Bengal,26.16,86.41,0,0,0,9.4,0,0,0,0,0
14,Friday,1,0:00,2677,Kolkata,West Bengal,27.69,68.5,0,0,0,2.05,0,0,0,0,0
14,Friday,1,1:00,2678,Kolkata,West Bengal,28.16,86.85,0,0,0,2.58,0,0,0,0,0
14,Friday,1,2:00,2679,Kolkata,West Bengal,32.65,87.03,0,0,0,6.97,0,0,0,0,0
14,Friday,1,3:00,2680,Kolkata,West Bengal,31.72,89.59,0,0,0,9.64,0,0,0,0,0
14,Friday,1,4:00,2681,Kolkata,West Bengal,31.48,85.51,0,0,0,6.54,0,0,0,0,0
14,Friday,1,5:00,2682,Kolkata,West Bengal,26.54,76.79,0,0,0,5.61,0,0,0,0,0
14,Friday,1,6:00,2683,Kolkata,West Bengal,30.59,49.27,0,0,0,5.38,0,0,0,0,0
14,Friday,1,7:00,2684,Kolkata,West Bengal,30.28,56.09,0,0,0,8.88,0,0,0,0,0
14,Friday,1,8:00,2685,Kolkata,West Bengal,32.96,68.76,203.41,33.2,87.38,6.9,200.42,146.48,62.83,83.65,24.19
14,Friday,1,9:00,2686,Kolkata,West Bengal,39.89,62.88,188.13,37.83,83.25,5.6,182.12,132.15,76.44,55.71,13.27
14,Friday,1,10:00,2687,Kolkata,West Bengal,38.81,43,186.96,26.74,141.49,8.17,180.71,125.47,75.98,49.49,16.4
14,Friday,1,11:00,2688,Kolkata,West Bengal,37.68,45.24,186.17,21.31,101.35,3.76,217.5,154.74,60.07,94.67,13.34
14,Friday,1,12:00,2689,Bengaluru,Karnataka,37.4,47.19,195.81,23.74,80.97,8.31,209.79,138.07,61.54,76.53,16.87
14,Friday,1,13:00,2690,Bengaluru,Karnataka,35.56,46.12,192.29,38.08,127.26,9.97,196.75,128.18,68.33,59.85,17.34
14,Friday,1,14:00,2691,Bengaluru,Karnataka,34.41,65.8,187.52,49.12,103.08,5.93,224.07,125.01,43.93,81.08,20.5
14,Friday,1,15:00,2692,Bengaluru,Karnataka,38.3,44.25,203.13,42.53,187.7,2.72,197.37,127.68,45.06,82.62,19.88
14,Friday,1,16:00,2693,Bengaluru,Karnataka,36.37,49.33,194.47,42.08,152.67,2.96,209.75,126.31,68.34,57.97,16.72
14,Friday,1,17:00,2694,Bengaluru,Karnataka,36.84,52.91,202.16,43.58,114,8.79,224.51,133.72,44.57,89.15,19.06
14,Friday,1,18:00,2695,Bengaluru,Karnataka,25.59,62.52,0,0,0,6.1,0,0,0,0,0
14,Friday,1,19:00,2696,Bengaluru,Karnataka,26.82,67.2,0,0,0,2.15,0,0,0,0,0
14,Friday,1,20:00,2697,Bengaluru,Karnataka,25.14,73.46,0,0,0,3.31,0,0,0,0,0
14,Friday,1,21:00,2698,Bengaluru,Karnataka,25.87,89.57,0,0,0,9.84,0,0,0,0,0
14,Friday,1,22:00,2699,Bengaluru,Karnataka,25.02,74.01,0,0,0,8.04,0,0,0,0,0
14,Friday,1,23:00,2700,Bengaluru,Karnataka,27.08,67.94,0,0,0,2.38,0,0,0,0,0
15,Saturday,1,0:00,2701,Bengaluru,Karnataka,31.85,86.54,0,0,0,4.93,0,0,0,0,0
15,Saturday,1,1:00,2702,Bengaluru,Karnataka,38.14,72.77,0,0,0,2.89,0,0,0,0,0
15,Saturday,1,2:00,2703,Bengaluru,Karnataka,37.12,82.24,0,0,0,9.12,0,0,0,0,0
15,Saturday,1,3:00,2704,Bengaluru,Karnataka,25.24,71.22,0,0,0,6.24,0,0,0,0,0
15,Saturday,1,4:00,2705,Bengaluru,Karnataka,28.85,60.64,0,0,0,5.16,0,0,0,0,0
15,Saturday,1,5:00,2706,Bengaluru,Karnataka,28.17,61.53,0,0,0,2.08,0,0,0,0,0
15,Saturday,1,6:00,2707,Bengaluru,Karnataka,37.49,67.31,0,0,0,7.89,0,0,0,0,0
15,Saturday,1,7:00,2708,Bengaluru,Karnataka,35.53,48.52,0,0,0,4.38,0,0,0,0,0
15,Saturday,1,8:00,2709,Bengaluru,Karnataka,39.75,41.8,194.38,26.62,179.06,8.59,203.66,152.14,42.89,109.25,19.82
15,Saturday,1,9:00,2710,Bengaluru,Karnataka,34.41,63.37,197.71,21.23,165.38,5.13,214.86,150.4,45.79,104.61,20.49
15,Saturday,1,10:00,2711,Bengaluru,Karnataka,31.4,42.48,204.45,24.63,79.89,9.13,184.49,140.48,76.75,63.73,13.64
15,Saturday,1,11:00,2712,Bengaluru,Karnataka,37.74,42.61,185.06,36.44,171.88,2.78,206.66,136.4,44.54,91.86,22.13
15,Saturday,1,12:00,2713,Bengaluru,Karnataka,38.44,42.84,193.64,42.33,59.47,6.69,188.05,128.81,57.18,71.63,16.93
15,Saturday,1,13:00,2714,Bengaluru,Karnataka,36.45,55.35,187.07,28.38,90.45,9.2,212.71,151.84,66.74,85.1,24.29
15,Saturday,1,14:00,2715,Bengaluru,Karnataka,35.4,61.53,201.59,35.73,99.19,2.55,218.09,151.07,69.95,81.12,23.8
15,Saturday,1,15:00,2716,Bengaluru,Karnataka,35.53,59.58,195.76,37.07,151.51,4.47,223.43,143.08,69.18,73.9,13.78
15,Saturday,1,16:00,2717,Bengaluru,Karnataka,35.52,54.11,192.76,48.65,40.13,7.01,182.34,129.47,47.44,82.03,23.68
15,Saturday,1,17:00,2718,Bengaluru,Karnataka,38.81,52.08,201.15,23.79,62.8,5.66,213.58,154.09,51.07,103.02,21.51
15,Saturday,1,18:00,2719,Bengaluru,Karnataka,28.7,84.11,0,0,0,5.95,0,0,0,0,0
15,Saturday,1,19:00,2720,Bengaluru,Karnataka,26.68,67.08,0,0,0,4.25,0,0,0,0,0
15,Saturday,1,20:00,2721,Bengaluru,Karnataka,28.35,88.7,0,0,0,4.23,0,0,0,0,0
15,Saturday,1,21:00,2722,Bengaluru,Karnataka,26.69,70.95,0,0,0,7.38,0,0,0,0,0
15,Saturday,1,22:00,2723,Bengaluru,Karnataka,25.18,84.99,0,0,0,9.8,0,0,0,0,0
15,Saturday,1,23:00,2724,Bengaluru,Karnataka,25.27,83.33,0,0,0,8.83,0,0,0,0,0
16,Sunday,1,0:00,2725,Bengaluru,Karnataka,26.14,74.98,0,0,0,3.68,0,0,0,0,0
16,Sunday,1,1:00,2726,Bengaluru,Karnataka,36.37,61.53,0,0,0,8.86,0,0,0,0,0
16,Sunday,1,2:00,2727,Bengaluru,Karnataka,37.62,80.35,0,0,0,8.64,0,0,0,0,0
16,Sunday,1,3:00,2728,Bengaluru,Karnataka,32.14,71.96,0,0,0,9.53,0,0,0,0,0
16,Sunday,1,4:00,2729,Bengaluru,Karnataka,28.71,77.99,0,0,0,9.2,0,0,0,0,0
16,Sunday,1,5:00,2730,Bengaluru,Karnataka,30.47,86.72,0,0,0,7.34,0,0,0,0,0
16,Sunday,1,6:00,2731,Bengaluru,Karnataka,31.19,49.36,0,0,0,4.78,0,0,0,0,0
16,Sunday,1,7:00,2732,Bengaluru,Karnataka,33.7,60.41,0,0,0,8.64,0,0,0,0,0
16,Sunday,1,8:00,2733,Bengaluru,Karnataka,34.11,48.02,189.79,35.35,154.38,4.35,224.57,139.72,71.53,68.19,13.54
16,Sunday,1,9:00,2734,Bengaluru,Karnataka,33.01,56.59,200.76,20.61,16.38,7.01,202.78,129.9,73.11,56.79,19.06
16,Sunday,1,10:00,2735,Bengaluru,Karnataka,37.34,69.87,203.75,27.62,27.7,8.76,184.85,133.09,79.87,53.22,18.09
16,Sunday,1,11:00,2736,Bengaluru,Karnataka,33.98,64.92,199.1,26.46,96.34,3.08,215.01,154.47,77.94,76.53,20.23
16,Sunday,1,12:00,2737,Bengaluru,Karnataka,33.1,43.18,186.15,38.24,77.92,3.56,183.03,146.23,49.7,96.53,13.65
16,Sunday,1,13:00,2738,Bengaluru,Karnataka,39.47,64.19,187.69,31.22,71.68,4.32,198.42,138.68,56.6,82.08,22.84
16,Sunday,1,14:00,2739,Bengaluru,Karnataka,34.45,53.48,203.5,36.05,152.66,7.27,209.52,139.07,56.76,82.31,20.83
16,Sunday,1,15:00,2740,Bengaluru,Karnataka,37.41,64.82,193.83,23.39,94.17,9.8,193.2,129.69,66.11,63.58,21.65
16,Sunday,1,16:00,2741,Bengaluru,Karnataka,36.46,43.2,200.31,31.81,67.49,7.65,223.68,138.98,46.02,92.96,23.87
16,Sunday,1,17:00,2742,Bengaluru,Karnataka,38.4,46.77,195.54,22.7,94.71,9.21,181.42,150.07,78.88,71.19,23.78
16,Sunday,1,18:00,2743,Bengaluru,Karnataka,26.45,87.32,0,0,0,5.42,0,0,0,0,0
16,Sunday,1,19:00,2744,Bengaluru,Karnataka,27.79,65.47,0,0,0,4.96,0,0,0,0,0
16,Sunday,1,20:00,2745,Bengaluru,Karnataka,27.93,82.73,0,0,0,6.06,0,0,0,0,0
16,Sunday,1,21:00,2746,Bengaluru,Karnataka,27.6,77.86,0,0,0,2.27,0,0,0,0,0
16,Sunday,1,22:00,2747,Bengaluru,Karnataka,25.45,76.31,0,0,0,2.65,0,0,0,0,0
16,Sunday,1,23:00,2748,Bengaluru,Karnataka,25.57,84.57,0,0,0,2.43,0,0,0,0,0
17,Monday,1,0:00,2749,Bengaluru,Karnataka,29.52,62.45,0,0,0,6.35,0,0,0,0,0
17,Monday,1,1:00,2750,Bengaluru,Karnataka,37.96,60.48,0,0,0,6.44,0,0,0,0,0
17,Monday,1,2:00,2751,Bengaluru,Karnataka,34.19,60.05,0,0,0,3.17,0,0,0,0,0
17,Monday,1,3:00,2752,Bengaluru,Karnataka,30.51,73.02,0,0,0,6.11,0,0,0,0,0
17,Monday,1,4:00,2753,Bengaluru,Karnataka,36.32,83.19,0,0,0,6.83,0,0,0,0,0
17,Monday,1,5:00,2754,Bengaluru,Karnataka,29.15,64.18,0,0,0,3.64,0,0,0,0,0
17,Monday,1,6:00,2755,Bengaluru,Karnataka,38.32,45.35,0,0,0,4.25,0,0,0,0,0
17,Monday,1,7:00,2756,Bengaluru,Karnataka,37.48,47.8,0,0,0,3,0,0,0,0,0
17,Monday,1,8:00,2757,Bengaluru,Karnataka,30.66,43.01,186.54,39.61,138.24,9.42,200.4,122.98,66.44,56.54,21.15
17,Monday,1,9:00,2758,Bengaluru,Karnataka,39.27,58.02,197.55,37.11,3.57,4.38,217.3,130.41,60.66,69.75,23.06
17,Monday,1,10:00,2759,Bengaluru,Karnataka,35.78,58.1,195.98,37.55,6.09,9.99,224.97,148.94,76.96,71.98,21.67
